08/25/2011 13:16:42,0-2121780,TRACK,41.62701,72.67572,"",""
08/25/2011 13:06:42,0-2121780,TRACK,41.61344,72.61926,"",""
08/25/2011 12:56:43,0-2121780,TRACK,41.61307,72.61819,"",""
08/25/2011 12:46:43,0-2121780,TRACK,41.57458,72.53895,"",""
08/25/2011 12:37:07,0-2121780,TRACK,41.52737,72.46011,"",""
08/25/2011 12:26:43,0-2121780,TRACK,41.51152,72.42355,"",""
08/25/2011 12:16:43,0-2121780,TRACK,41.49766,72.34647,"",""
08/25/2011 12:06:41,0-2121780,TRACK,41.44731,72.26152,"",""
08/25/2011 11:56:44,0-2121780,TRACK,41.34937,72.23725,"",""
08/25/2011 11:46:42,0-2121780,TRACK,41.24089,72.21395,"",""
08/25/2011 11:36:42,0-2121780,TRACK,41.18199,72.18848,"",""
08/25/2011 11:26:42,0-2121780,TRACK,41.0593,72.20886,"",""
08/25/2011 11:18:14,0-2121780,TRACK,41.06992,72.34458,"",""
08/25/2011 11:07:02,0-2121780,TRACK,41.04083,72.45249,"",""
08/25/2011 10:56:54,0-2121780,TRACK,41.03488,72.55817,"",""
08/25/2011 10:46:41,0-2121780,TRACK,41.06482,72.67918,"",""
08/25/2011 10:37:38,0-2121780,TRACK,41.035,72.77423,"",""
08/25/2011 10:26:41,0-2121780,TRACK,40.94069,72.85583,"",""
08/25/2011 10:16:41,0-2121780,TRACK,40.89571,72.95608,"",""
08/25/2011 10:06:41,0-2121780,TRACK,40.86069,72.98423,"",""
08/25/2011 09:56:57,0-2121780,TRACK,40.86472,73.0617,"",""
08/25/2011 09:44:31,0-2121780,OK,40.82335,73.19111,"","2Bishkek on road that aren't on our maps!"
08/25/2011 09:35:06,0-2121780,TRACK,40.81551,73.30366,"",""
08/25/2011 09:25:06,0-2121780,TRACK,40.7689,73.32589,"",""
08/25/2011 09:14:35,0-2121780,TRACK,40.76852,73.29207,"",""
08/25/2011 09:04:35,0-2121780,TRACK,40.70943,73.21922,"",""
08/25/2011 08:54:35,0-2121780,TRACK,40.65176,73.11206,"",""
08/25/2011 08:44:37,0-2121780,TRACK,40.60539,72.99966,"",""
08/25/2011 08:34:36,0-2121780,TRACK,40.56491,72.8847,"",""
08/25/2011 08:25:07,0-2121780,TRACK,40.55093,72.84815,"",""
08/24/2011 17:44:11,0-2121780,TRACK,40.53587,72.79311,"",""
08/24/2011 17:34:10,0-2121780,TRACK,40.53669,72.79726,"",""
08/24/2011 17:24:08,0-2121780,TRACK,40.53647,72.84142,"",""
08/24/2011 17:14:08,0-2121780,TRACK,40.53922,72.85696,"",""
08/24/2011 17:04:09,0-2121780,TRACK,40.53928,72.85704,"",""
08/24/2011 16:54:10,0-2121780,TRACK,40.53926,72.85704,"",""
08/24/2011 16:44:37,0-2121780,TRACK,40.53929,72.85704,"",""
08/24/2011 16:34:10,0-2121780,TRACK,40.53925,72.85708,"",""
08/24/2011 16:24:11,0-2121780,TRACK,40.54423,72.89622,"",""
08/24/2011 16:14:08,0-2121780,TRACK,40.51064,72.98553,"",""
08/24/2011 16:04:11,0-2121780,TRACK,40.45658,73.07211,"",""
08/24/2011 15:54:09,0-2121780,TRACK,40.36855,73.12783,"",""
08/24/2011 15:44:21,0-2121780,TRACK,40.31488,73.22336,"",""
08/24/2011 15:34:37,0-2121780,TRACK,40.25571,73.30812,"",""
08/24/2011 15:24:13,0-2121780,TRACK,40.24458,73.36327,"",""
08/24/2011 15:16:06,0-2121780,TRACK,40.25901,73.41745,"",""
08/24/2011 15:04:10,0-2121780,TRACK,40.30531,73.45747,"",""
08/24/2011 14:54:09,0-2121780,TRACK,40.30526,73.45755,"",""
08/24/2011 14:44:31,0-2121780,TRACK,40.29486,73.47386,"",""
08/24/2011 14:34:33,0-2121780,TRACK,40.21471,73.47765,"",""
08/24/2011 14:25:26,0-2121780,TRACK,40.14424,73.51134,"",""
08/24/2011 14:14:10,0-2121780,TRACK,40.04181,73.5348,"",""
08/24/2011 14:04:15,0-2121780,TRACK,39.98269,73.49519,"",""
08/24/2011 13:54:10,0-2121780,TRACK,39.90304,73.42303,"",""
08/24/2011 13:44:10,0-2121780,TRACK,39.85519,73.34322,"",""
08/24/2011 13:34:10,0-2121780,TRACK,39.81204,73.23973,"",""
08/24/2011 13:24:10,0-2121780,TRACK,39.76955,73.18832,"",""
08/24/2011 13:14:10,0-2121780,TRACK,39.77182,73.17268,"",""
08/24/2011 13:04:09,0-2121780,TRACK,39.75065,73.1526,"",""
08/24/2011 12:54:37,0-2121780,TRACK,39.74408,73.20471,"",""
08/24/2011 12:44:09,0-2121780,TRACK,39.73013,73.24727,"",""
08/24/2011 12:34:13,0-2121780,TRACK,39.72993,73.24731,"",""
08/24/2011 12:24:13,0-2121780,TRACK,39.72761,73.24765,"",""
08/24/2011 12:14:20,0-2121780,TRACK,39.66292,73.23663,"",""
08/24/2011 12:00:36,0-2121780,OK,39.53253,73.26476,"",""
08/24/2011 11:58:54,0-2121780,TRACK,39.53252,73.26476,"",""
08/24/2011 11:56:15,0-2121780,TRACK,39.53252,73.26476,"",""
08/24/2011 11:46:15,0-2121780,TRACK,39.53254,73.26478,"",""
08/24/2011 11:36:16,0-2121780,TRACK,39.53251,73.26473,"",""
08/24/2011 11:26:16,0-2121780,TRACK,39.53251,73.26473,"",""
08/24/2011 11:16:16,0-2121780,TRACK,39.53244,73.26479,"",""
08/24/2011 11:06:15,0-2121780,TRACK,39.5178,73.26928,"",""
08/24/2011 10:56:16,0-2121780,TRACK,39.50721,73.26864,"",""
08/24/2011 10:46:15,0-2121780,TRACK,39.50721,73.26864,"",""
08/24/2011 10:36:15,0-2121780,TRACK,39.50721,73.26864,"",""
08/24/2011 10:28:36,0-2121780,TRACK,39.50719,73.26866,"",""
08/24/2011 10:18:01,0-2121780,TRACK,39.50763,73.2684,"",""
08/24/2011 10:06:27,0-2121780,TRACK,39.47203,73.26083,"",""
08/24/2011 09:56:22,0-2121780,TRACK,39.46817,73.26016,"",""
08/24/2011 09:48:17,0-2121780,TRACK,39.4373,73.24905,"",""
08/24/2011 09:36:19,0-2121780,TRACK,39.41368,73.26911,"",""
08/24/2011 09:26:19,0-2121780,TRACK,39.39201,73.30173,"",""
08/24/2011 09:16:19,0-2121780,TRACK,39.37424,73.32714,"",""
08/24/2011 09:09:54,0-2121780,TRACK,39.37415,73.32716,"",""
08/24/2011 08:56:19,0-2121780,TRACK,39.37264,73.32685,"",""
08/24/2011 08:46:14,0-2121780,TRACK,39.37263,73.32683,"",""
08/24/2011 08:36:14,0-2121780,TRACK,39.37263,73.32683,"",""
08/24/2011 08:26:19,0-2121780,TRACK,39.37264,73.32635,"",""
08/24/2011 08:16:22,0-2121780,TRACK,39.37262,73.32647,"",""
08/24/2011 08:06:17,0-2121780,TRACK,39.37261,73.32642,"",""
08/24/2011 07:56:17,0-2121780,TRACK,39.35716,73.33934,"",""
08/24/2011 07:46:28,0-2121780,TRACK,39.3099,73.33627,"",""
08/24/2011 07:36:20,0-2121780,TRACK,39.25485,73.39822,"",""
08/24/2011 07:26:19,0-2121780,TRACK,39.22942,73.42502,"",""
08/24/2011 07:16:19,0-2121780,TRACK,39.20629,73.43896,"",""
08/24/2011 07:06:17,0-2121780,TRACK,39.16667,73.48197,"",""
08/24/2011 06:56:17,0-2121780,TRACK,39.09237,73.5858,"",""
08/24/2011 06:46:16,0-2121780,TRACK,38.99268,73.54872,"",""
08/24/2011 06:36:16,0-2121780,TRACK,38.89734,73.49594,"",""
08/24/2011 06:26:18,0-2121780,TRACK,38.79192,73.46946,"",""
08/24/2011 06:17:02,0-2121780,TRACK,38.71801,73.51248,"",""
08/24/2011 06:06:19,0-2121780,TRACK,38.61863,73.53004,"",""
08/24/2011 05:56:16,0-2121780,TRACK,38.58668,73.54156,"",""
08/24/2011 05:47:28,0-2121780,TRACK,38.56942,73.55415,"",""
08/24/2011 05:36:31,0-2121780,TRACK,38.56217,73.61949,"",""
08/24/2011 05:26:31,0-2121780,TRACK,38.56603,73.71519,"",""
08/24/2011 05:17:07,0-2121780,TRACK,38.53448,73.811,"",""
08/24/2011 05:06:16,0-2121780,TRACK,38.48894,73.88226,"",""
08/24/2011 04:56:28,0-2121780,TRACK,38.40453,73.99371,"",""
08/24/2011 04:46:18,0-2121780,TRACK,38.30963,74.04161,"",""
08/24/2011 04:26:24,0-2121780,TRACK,38.17394,73.96747,"",""
08/24/2011 04:16:17,0-2121780,TRACK,38.15252,73.96569,"",""
08/24/2011 04:06:17,0-2121780,TRACK,38.13157,73.95189,"",""
08/24/2011 03:56:16,0-2121780,TRACK,38.12001,73.89389,"",""
08/24/2011 03:46:17,0-2121780,TRACK,38.01781,73.93608,"",""
08/24/2011 03:36:16,0-2121780,TRACK,37.96506,73.88116,"",""
08/24/2011 03:26:16,0-2121780,TRACK,37.87266,73.81232,"",""
08/24/2011 03:16:22,0-2121780,TRACK,37.85455,73.72058,"",""
08/24/2011 03:06:22,0-2121780,TRACK,37.8276,73.6157,"",""
08/24/2011 02:56:16,0-2121780,TRACK,37.80441,73.48663,"",""
08/24/2011 02:46:26,0-2121780,TRACK,37.79403,73.37142,"",""
08/24/2011 02:28:34,0-2121780,OK,37.78635,73.36631,"",""
08/24/2011 02:27:37,0-2121780,TRACK,37.78636,73.36631,"",""
08/23/2011 14:03:54,0-2121780,TRACK,37.78642,73.36629,"",""
