2011-07-23GMT14:02:33 50.856654 -0.705904
2011-07-23GMT14:03:41 50.862418 -0.758431
2011-07-23GMT14:04:48 50.862418 -0.758431
2011-07-23GMT14:09:34 50.857971 -0.754093
2011-07-23GMT14:10:35 50.862418 -0.758431
2011-07-23GMT14:16:34 50.856654 -0.705904
2011-07-23GMT14:17:34 50.856654 -0.705904
2011-07-23GMT14:23:36 50.862418 -0.758431
2011-07-23GMT14:24:36 50.862418 -0.758431
2011-07-23GMT14:39:46 50.859117 -0.754302
2011-07-23GMT14:39:48 50.859117 -0.754302
2011-07-23GMT14:39:52 50.858988 -0.754287
2011-07-23GMT14:39:57 50.858988 -0.754287
2011-07-23GMT14:42:50 50.859337 -0.753345
2011-07-23GMT14:42:53 50.859334 -0.753349
2011-07-23GMT14:46:18 50.858929 -0.752781
2011-07-23GMT14:49:11 50.858089 -0.75259
2011-07-23GMT14:52:04 50.858087 -0.752594
2011-07-23GMT14:54:56 50.854417 -0.756611
2011-07-23GMT14:57:49 50.863362 -0.759506
2011-07-23GMT15:00:42 50.857523 -0.751519
2011-07-23GMT15:00:46 50.856835 -0.751711
2011-07-23GMT15:03:39 50.842536 -0.754772
2011-07-23GMT15:03:40 50.842536 -0.754772
2011-07-23GMT15:06:33 50.845321 -0.743846
2011-07-23GMT15:09:26 50.855558 -0.70667
2011-07-23GMT15:12:19 50.856651 -0.647898
2011-07-23GMT15:15:12 50.857759 -0.589864
2011-07-23GMT15:15:21 50.857567 -0.586157
2011-07-23GMT15:16:28 50.847786 -0.639939
2011-07-23GMT15:18:33 50.847786 -0.639939
2011-07-23GMT15:18:59 50.855024 -0.606542
2011-07-23GMT15:20:28 50.855024 -0.606542
2011-07-23GMT15:25:15 50.840688 -0.451886
2011-07-23GMT15:27:01 50.857241 -0.446171
2011-07-23GMT15:29:54 50.869351 -0.41103
2011-07-23GMT15:32:15 50.909197 -0.402508
2011-07-23GMT15:33:43 50.909197 -0.402508
2011-07-23GMT15:36:39 50.943007 -0.378132
2011-07-23GMT15:36:42 50.943241 -0.377291
